,id,text,label,topics
2359,126667274080894976,MindTree Introduces 'mPromo' Trade Promotion Solution on #Microsoft #Azure for the Consumer Packaged Goods industry. http://t.co/H1A3V7zv,neutral,microsoft
2360,126666679785766914,@markcullum1 - Because it's #microsoft.....,neutral,microsoft
2361,126666425715798016,#Microsoft's First Global Multi-Product Holiday Campaign  http://t.co/6nUFdiBN,neutral,microsoft
2362,126665951172243456,Take time to sign this and also please pass it on. Thank You : http://t.co/euW1RSnb R.I.P Jeremey Latiola. #steve jobs #microsoft,neutral,microsoft
2363,126665581519835136,First time a technology company is in the running for marketer of the year. Vote David: http://t.co/xT2SWSxg #Microsoft @getitdone,neutral,microsoft
2364,126664524156764160,Dear #Microsoft - seize the moment - focus on developing Windows7 phones for enterprise solutions. Succeed where #RIM is failing.,neutral,microsoft
2365,126662968434900992,"Ballmer On Not Buying Yahoo: 
http://t.co/ypM4GXf9 

#Microsoft #Yahoo #Skype #Xbox #Google #Bing #Ballmer",neutral,microsoft
2366,126662905084129280,"#Google ##Mobile Boss Andy Rubin on #Apple, #Microsoft and #Tablets http://t.co/rSnSG5nt #techgadgets #android",neutral,microsoft
2367,126661971566264320,You are welcome to join our LIVE free webinar right now. It's about #Citrix monitoring through #Microsoft #SCOM: http://t.co/Sr7pIP9B,neutral,microsoft
2368,126659682076082176,"RT @mashable: #Microsoft CEO Steve Ballmer on Not Buying #Yahoo: ""Sometimes, You're Lucky"" - http://t.co/afWazWOy",neutral,microsoft
2369,126659577033928704,RT @TechEd_NA: Join #Microsoft Experts in 1 hr for a live technical chat on #WindowsPhone #Mango Live Tiles http://t.co/YPzLTs50 #wpdev  ...,neutral,microsoft
2370,126659465985536000,Join #Microsoft Experts in 1 hr for a live technical chat on #WindowsPhone #Mango Live Tiles http://t.co/YPzLTs50 #wpdev #wp7 #msteched,neutral,microsoft
2371,126659266315698177,Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/AoOj8CaI #microsoft #kinect #xbox #socialmedia,neutral,microsoft
2372,126658871363239936,Skype and Microsoft Team Up - A match made in heaven? - http://t.co/lsFTp8RL #microsoft #skype # videoconferencing #socialmedia,neutral,microsoft
2373,126658110084489216,#itasum11 - Gadgeteer http://t.co/ecWX3Ajl - The New Way to make inspire and stimulate learning #edugeek #kinext #microsoft,neutral,microsoft
2374,126657343965507584,Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ,neutral,microsoft
2375,126656236157538304,"#Microsoft Zune - Digital player - HDD 30 GB - WMA, AAC, #MP3 - video playback - display: 3 http://t.co/qgzHlLpv",neutral,microsoft
2376,126656052971323393,"Early cloud #Microsoft partners will be rewarded w/ a Cloud Accelerate badge, & additional internal use rights! http://t.co/pjkyf0gf",neutral,microsoft
2377,126655887740903424,RT @Newsweek: The 30 Greenest Tech Companies in the World http://t.co/0xzsUR0K #GreenRankings #IBM #Intel #Cisco #Microsoft #Apple #Goog ...,neutral,microsoft
2378,126655887178870784,FreeSoftwareFoundation publicly warns of danger of implementing #Microsoft #Restrictedboot w/o #UEFI http://t.co/NASQbmaT #anonymous #USDOR,neutral,microsoft
2379,126655373015924736,New #snom Webinar Nov. 2: Accelerate #Microsoft #Lync Deployments with snom #UC. Register here http://t.co/B1pr1kIX #VARs #phones,neutral,microsoft
2380,126654466735878144,Why Ice Cream Sandwich Might Make Things Worse - '#Google needs to look to #Microsoft as an example' http://t.co/7UXWvH6h via @pcmag,neutral,microsoft
2381,126653861371973632,TODAY! Come along to #Microsoft Office & #ECDL Open Evening at #Pitman #Training #Cheltenham from 4pm to 7.30pm - http://t.co/fBoej2vd,neutral,microsoft
2382,126653619327082496,MS Outlook Quick Access Toolbar - How to customize - http://t.co/VzkEdZaC #tips #microsoft,neutral,microsoft
2383,126653015754149888,Beware phone #scam calls pretending to be #Microsoft who claim your machine has a #virus - http://t.co/5F2p4XcB,neutral,microsoft
2384,126652661251571712,The Cloud Offers the Ultimate Music Choice &lt;http://t.co/wd05MHPU&gt; #Microsoft #Emp #CloudComputing,neutral,microsoft
2385,126651931287498752,New innotive IT program coming to #Dubai featuring @comptia and #Microsoft qualifications http://t.co/a6fLlkgE RT please,neutral,microsoft
2386,126651497718095873,CE-Oh no he didn't: Steve Ballmer lays into Android http://t.co/uTmHyIFD #microsoft #ballmer #android,neutral,microsoft
2387,126651446589526016,RT @cmaneu: #stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/7UHSLQII (Please RT ;),neutral,microsoft
2388,126651402549346304,#Microsoft #Cloud windows+server - RT @WesleyBackelant: Announcing the Microsoft ...: WindowsAzure : @Wesle... http://t.co/NaPViOT8 #TCN,neutral,microsoft
2389,126651401010028544,"#Microsoft #Cloud Oracle, Windows Garner Different Views over Multitenant Cloud ...: Microsoft's cloud appr... http://t.co/lVzJNRPs #TCN",neutral,microsoft
2390,126651399730769922,#Microsoft #Cloud Getting Started with Microsoft's Windows Azure Cloud: The Lay of ...: Good tools integrat... http://t.co/2luPCfho #TCN,neutral,microsoft
2391,126651360602112000,How to use search folders to organise your emails in #Microsoft #Outlook - http://t.co/NuMm5N3U,neutral,microsoft
2392,126650859290501121,RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/csUC7hVH #wp7 #xbox #microsoft,neutral,microsoft
2393,126650839279476736,Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft,neutral,microsoft
2394,126650651370467328,#stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/7UHSLQII (Please RT ;),neutral,microsoft
2395,126649108202143744,#Silver &#GOLD #Apple tumbles no matter how many sold #Microsoft buys them 4 a nice price so get in there show #justsayin #Droid rules inend,neutral,microsoft
2396,126647567877541889,#Microsoft shows 'touch screen' for any surface http://t.co/sNaPW5tl,neutral,microsoft
2397,126647558469722112,#Microsoft Community Blogs The 7/365 Review - The Cloud's Impact on Business http://t.co/gPB2MjFW,neutral,microsoft
2398,126646015863427072,@nand_krish007 #Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI,neutral,microsoft
2399,126645459568705536,#Microsoft's Steve Ballmer attacks #Android phones: http://t.co/x2YmWESs,neutral,microsoft
2400,126644332177530880,See how you can save 40% on dozens of #Microsoft #certification practice exams http://t.co/KojQrE1q via @EricLigman,neutral,microsoft
2401,126644191299252224,RT @elearnnet: #microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG,neutral,microsoft
2402,126643947190759425,Changing the past and organizing the future with #Microsoft http://t.co/bYYFhtpZ,neutral,microsoft
2403,126642612412227585,#microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG,neutral,microsoft
2404,126642611598540801,#microsoft #edu UD School Board seats up for grabs - Delaware County Daily Times http://t.co/YCXCo5kK,neutral,microsoft
2405,126642137424076800,"2 hours south of Richmond, VA --&gt; #Microsoft Builds Two-Headed Data Center in Feds Backyard http://t.co/aWwVVoDR #cloud #tech",neutral,microsoft
2406,126641727254695937,"#SteveBallmer just called me a ""Computer Scientist"" :) http://t.co/u1zmU9Ih #Microsoft #Android",neutral,microsoft
2407,126640775730700288,RT @AppSenseTechie: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/fCXdU7mA,neutral,microsoft
2408,126640203828969472,Can you add multiple queues to the workspace in MS CRM Online 2011? ..and how? #microsoft #crm #queues #customerservice,neutral,microsoft
2409,126638865971806209,"Infosys, has tied up with Microsoft to provide cloud-based offerings to clients... http://t.co/zwqwpdQ4 #cloud #infosys #microsoft #technews",neutral,microsoft
2410,126638751307931648,#Microsoft details #Windows8's new Start Screen Search http://t.co/Z6X5rE5q,neutral,microsoft
2411,126638261421613056,"#Google #Mobile Boss Andy Rubin on #Apple, #Microsoft and Tablets, Live at AsiaD - Ina Fried - #Mobile - AllThingsD http://t.co/S0jkqPwn",neutral,microsoft
2412,126637865550618624,"RT @MichaelKroker: Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.c ...",neutral,microsoft
2413,126637677335429121,"Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.co/KnmpXSW0",neutral,microsoft
2414,126637411114553344,@AppSenseTechie: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/jXhFHPTJ,neutral,microsoft
2415,126636379479343106,#Microsoft's Ballmer: We're Building Windows Server 8 Around Cloud - well I guess thats makes sense!,neutral,microsoft
2416,126636194653147136,New #microsoft #WindowsLiveBook V2 Mobile Video + #GraphicsWorkstation http://t.co/LcUvLvAd,neutral,microsoft
2417,126635954520854528,"Apple cash balance = $75.9 billion, surpassing the total operating balance of the U.S. government  #rich #apple #google #microsoft  #money",neutral,microsoft
2418,126635633245564928,"Learned a new word ""BLOB"" regarding to #Microsoft #SharePoint moving .docs from the database to a fileserver. #vmworld #VMworld2011",neutral,microsoft
2419,126635573921316864,"hmm, that should have read 'the milky white film of busyness' :D #vs2010 #microsoft",neutral,microsoft
2420,126635080100757504,RT @technabob: Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have you http://t.co/PJpFeyTF,neutral,microsoft
2421,126635053139763200,@Simon_townsend: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/xtZMPSMT,neutral,microsoft
2422,126634784326828032,#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/fCXdU7mA,neutral,microsoft
2423,126634396773130240,does anyone else get the 'milky white film of business' with Visual Studio? #vs2010 #microsoft,neutral,microsoft
2424,126632917643427841,Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have you http://t.co/PJpFeyTF,neutral,microsoft
2425,126632280985845760,#Microsoft #Dynamics GP soon to offer 64-bit Hyper-V images only : http://t.co/82CFFcHZ,neutral,microsoft
2426,126631882149474305,"Annie: has just had a look at our downloaded #Windows8 op sys.  Where #AppleMacs go, #Microsoft follows!!",neutral,microsoft
2427,126631805288849408,"Seeking a Manager of IT for Immediate Hire in Sterling, VA! Send resumes to julia.snik@rht.com for consideration! #dcjobs #cisco #microsoft",neutral,microsoft
2428,126631188394811392,Ballmer: Were beating Google in the cloud http://t.co/YFAmguRF #ballmer #google #microsoft #cloud,neutral,microsoft
2429,126631077468049408,Good luck to #CPG team RT @MindTree_PR: #MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/aTNnITtt  #CGT,neutral,microsoft
2430,126630800413310976,#MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/LkjHqrnR #CPG #CGT,neutral,microsoft
2431,126630728690704384,Open Virtualization Format adopted by #VMware #Microsoft and #Citrix. How come no mention for open source leader #RedHat? #vmworld #SEC1802,neutral,microsoft
2432,126628957566156800,Database sizing #Microsoft #SharePoint 2010 #VMware #VMworld http://t.co/ZcdTjyrp,neutral,microsoft
2433,126628527155052544,RT @VentureBeat: #Ballmer: Weve picked our play in #social with #Skype deal http://t.co/03IHBOgj #microsoft #xbox #in,neutral,microsoft
2434,126626502937812992,#JaccuseDZ RT @zeggar-@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria... http://t.co/BuWiL76A,neutral,microsoft
2435,126626166261022720,M10135 Microsoft Course. RRP £1640 + VAT. Our Price = £1148 + VAT http://t.co/vOTLSnfX #ittraining #microsoft,neutral,microsoft
2436,126625418118832128,Technology 4 StartUp Britain Week: Attracting Customers With SEO and PPC http://t.co/o7tHRXPr #microsoft,neutral,microsoft
2437,126625193786490881,@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria i guess,neutral,microsoft
2438,126622411587190784,#Microsoft Takes a Shot at the #Wii in Their Newest #DanceCentral 2 Ad [Video] http://t.co/A8tlwr3o #Kinect #games,neutral,microsoft
2439,126622356817981440,"@WonderLaura, Please cld u send me steps on how to add a custom .master files through SPD 2010. i just downloaded some files from #Microsoft",neutral,microsoft
2440,126622297917374464,#VisualStudio 11 Developer Preview Training Kit released: start learning - http://t.co/d6meZBZv #Microsoft,neutral,microsoft
2441,126621573271650304,#Microsoft news: #SQLServer licensing will be different from december2011 | #Office365 and #Azure will be available in #Algeria in 2013,neutral,microsoft
2442,126621144177577984,How to oranise and sort your emails with the categories feature in #Microsoft #Outlook - http://t.co/NSpqbzFZ,neutral,microsoft
2443,126621142743138305,#Microsoft Announces New Playful Learning Titles - Wired News : http://t.co/nN8oietT #av,neutral,microsoft
2444,126619580096462848,Ballmer Feels Lucky Microsoft Didn't Buy Yahoo in 2008 http://t.co/MK8pv0TN #gdapps #ballmer #microsoft #yahoo,neutral,microsoft
2445,126619293977812992,@cloudnewsindia The War of #Email #Cloud Computing: #Google vs. #Microsoft http://t.co/zu9pSwSG,neutral,microsoft
2446,126619258099744768,#Microsoft chief admits lucky escape from buying Yahoo! http://t.co/xOqL8Wqh,neutral,microsoft
2447,126619256015167488,#Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/1KAi853k,neutral,microsoft
2448,126617626435780608,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149 nur 89,99 - http://t.co/3QXy2Zo4",neutral,microsoft
2449,126616809079193600,"@MrRobinson ""hard for"" balms ""to get excited over Android phones"" because #Microsoft isn't collecting enough royalties yet. #isaidit",neutral,microsoft
2450,126616636621996032,@GeeCloud: Congratulations to Softline Pastel (@SageGroupZA) for winning #ISV of the Year at #Microsoft #partnersummit @SoftlinePastel,neutral,microsoft
2451,126615565673570305,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149 nur 89,99 - http://t.co/YLlITFAt",neutral,microsoft
2452,126615350916816896,#Microsoft #Cloud Getting Physical with Virtual Servers: Q. Is it important that Windows Server and Microso... http://t.co/n8ky79pQ #TCN,neutral,microsoft
2453,126614792092909568,"Build once, scale to many: #Microsoft allows creators to extend experiences to multiple touchpoints like xBox, Windows Mobile. #ULforthewin",neutral,microsoft
2454,126614365280542720,@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just..http://bit.ly/pY0hlZ,neutral,microsoft
2455,126614116927422464,@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just released..http://bit.ly/pY0hlZ,neutral,microsoft
2456,126614037608935424,#Ballmer On Not Buying #Yahoo: Sometimes Youre Lucky via @techcrunch http://t.co/MrjkOXnO #Microsoft,neutral,microsoft
2457,126613919623159808,Microsoft's Steve Ballmer attacks Android phones http://t.co/ExByurKL #windows #android #microsoft #google,neutral,microsoft
2458,126613753499353088,#Microsoft Windows Server 2008 R2 Enterprise OEM #preisvergleich http://t.co/0jWsfMQn Bewertung softline24 #test #Microsoft,neutral,microsoft
2459,126613640278315008,#Microsoft announces official SQL Server driver for #Linux - http://t.co/lgTx40UM #SqlServer,neutral,microsoft
2460,126613630551719936,There is a chance? #Microsoft and #Mobile http://t.co/p4ChgGwg,neutral,microsoft
2461,126613275331919872,"#Job #ICT System Administrator Windows: GSI Consultants, Zug http://t.co/96Vi7GIu #Microsoft #IT",neutral,microsoft
2462,126611886979555328,Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft,neutral,microsoft
2463,126611785666134016,RT @qmatteoq: Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!,neutral,microsoft
2464,126611557370183681,Microsoft Stores giving away free Windows Phone devices with $499 spend #microsoft #wp7 #free #msftstore http://t.co/QbYUm2Ce,neutral,microsoft
2465,126611372552355841,Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!,neutral,microsoft
2466,126610800382181376,Just walked in the door of the #Microsoft #kenyaopendoor conference...,neutral,microsoft
2467,126610131671715840,A New Landscape for Retail Banking: New report from #Efma with #Microsoft http://t.co/2XNz3F9C,neutral,microsoft
2468,126610035655704577,Microsoft Stores giving away free Windows Phone devices with $499 spend http://t.co/YEVwfL4N #microsoft #windows,neutral,microsoft
2469,126609904298491904,Big Data and the Cloud - More Hype or a Real Workload? http://t.co/WA0bP7Mx #azure #hpc #microsoft,neutral,microsoft
2470,126609815278592000,#Microsoft acquisition of #Skype has closed. http://t.co/Vbr0CPKr Will it be integrated this with #technology like #Exchange and #Outlook?,neutral,microsoft
2471,126608763456200704,Novidade #Microsoft: RT @Cibereconomia: This New Microsoft Technology Turns Anything Into A Touchscreen (MSFT) http://t.co/yqh20Z0u,neutral,microsoft
2472,126607853640364032,"#Infosys, #Microsoft team up to offer #cloud #services - http://t.co/9dEVf9Tz",neutral,microsoft
2473,126607793280126976,#Microsoft India Webcast LIVE on Cloud Management with System Center App Controller Codename Concero http://t.co/TSYXWdKh  #Cloud,neutral,microsoft
2474,126607106953580546,#Microsoft's Steve Ballmer attacks #Android phones http://t.co/cuoW78du,neutral,microsoft
2475,126606671874228225,Microsoft Excel: How To Alternate the Color Between Rows - http://t.co/x7TZk9sG #microsoft,neutral,microsoft
2476,126606546556829696,RT @guardiantech: #Microsoft Kinect brings 'playful learning' to the Xbox 360 http://t.co/ys79quRD #Gaming,neutral,microsoft
2477,126606023174791168,#OmniTouch #Microsoft  http://t.co/qwk0YUrH via @youtube,neutral,microsoft
2478,126604925881954305,Get #Microsoft #http://t.co/TMUrucvW certified now!! http://t.co/3Qr7XoCy,neutral,microsoft
2479,126604903408869378,Early cloud #Microsoft partners can qualify for Microsoft Cloud Accelerate! http://t.co/pjkyf0gf,neutral,microsoft
2480,126604631894790144,"Great, now #Skype is a part of #Microsoft stack http://t.co/vZfUv9OI.",neutral,microsoft
2481,126604425832837120,"#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: Sometimes, Youre Lucky http://t.co/YgISO7xt",neutral,microsoft
2482,126604425635692545,"#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: Sometimes, Youre Lucky http://t.co/D0u2o9nZ",neutral,microsoft
2483,126604152536178688,#Microsoft idea: Search the Internet like a celebrity (Todd Bishop/GeekWire) http://t.co/WhROX8KA,neutral,microsoft
2484,126601735417499648,thinking thinking thinking thinking #dotnet #asp #microsoft,neutral,microsoft
2485,126600989150158849,Creating #Pareto charts using #Microsoft #Excel http://t.co/B59lPyCS,neutral,microsoft
2486,126600074825445376,#Microsoft Changes The Yet Known# Design of #Windows Eight http://t.co/EGa3wrr4,neutral,microsoft
2487,126599980847869952,#Google sets alternative to #Microsoft http://t.co/EqAzzbcz,neutral,microsoft
2488,126599671400497153,Watch short video on #Microsoft #Lync End User Adoption. A practical solution for users http://t.co/Qpk5DHEn #ITPro #UCOMS #OCS #WhyMSFT,neutral,microsoft
2489,126599087389806592,"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149 nur 89,99 - http://t.co/tdMFe0nI",neutral,microsoft
2490,126598871760642048,Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon Got #Microsoft? http://t.co/CStd8cPM #humor #foodie #microsoft,neutral,microsoft
2491,126598867847348224,Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon Got #Microsoft? http://t.co/DRvKSVF6 #humor #foodie #microsoft,neutral,microsoft
2492,126598515248992257,#Kinect Makes Learning Playful with Help from Sesame Street and National Geographic http://t.co/xQXP2uWx Genius idea ;) #Microsoft,neutral,microsoft
2493,126597883477762048,"Windows Phone Tango and Apollo rumors suggest new screen specs
#microsoft #wp7",neutral,microsoft
2494,126597538794057728,"Steve Ballmer, #Microsoft's chief executive believes that #Google's #Android mobile phones for being too complicated. What do you...",neutral,microsoft
2495,126596825875611648,#Kinect -projector makes all surfaces touchscreen #ar #touch #microsoft #xbox360 #gaming #games  http://t.co/67CMvCki,neutral,microsoft
2496,126596045575684096,"Ballmer On Not Buying Yahoo: Sometimes Youre Lucky: Speaking today at Web 2.0, #Microsoft http://t.co/KOt83DxF",neutral,microsoft
2497,126595014846459904,Steve Ballmer people need to be computer scientists to figure out how to use #Android phones | @Telegraph http://t.co/B5X0SDgp #Microsoft,neutral,microsoft
2498,126593877321842690,Windows Phone Tango and Apollo rumors suggest new screen specs http://t.co/8X30jQAH #microsoft #windows,neutral,microsoft
2499,126593450253623297,#Microsoft to Require yearly #Sustainability Reporting by Vendors http://t.co/71Rm0QOT via @CaelusGreenRoom #CSR #GMIC,neutral,microsoft
2500,126592300070608896,CLOUD NEWS - Infosys boosts its cloud solution with Microsoft partnership - http://t.co/RNHzqjGR - @Infosys #cloud #microsoft #azure,neutral,microsoft
2501,126592158802264064,"#Microsoft discontinued product named #ENSEMBLE STUDIOS on October 14, 2011. Review and comment: http://t.co/eJ8a2Msm",neutral,microsoft
2502,126592000395984896,"#Microsoft #Cloud Windows Intune: Microsoft Offers Cloud Partners New Incentive ...: ... calendar year, whi... http://t.co/ufI0YlL7 #TCN",neutral,microsoft
2503,126591072884359168,#Microsoft #SCVMM #2012- Session by @virtualfat - all u need to know about the new 2012 version. #e2evc Register http://t.co/eZBtVm9Z,neutral,microsoft
2504,126590959290032128,... and we were just told what a #microsoft minute is: it is 95 sconds + 1 second which is from 1 to 10 minutes. :),neutral,microsoft
2505,126590231137886209,#Microsoft and #Nokia Announce suite of Microsoft Apps for Nokias Symbian Belle Platform http://t.co/c1YryIFh #WP7 #WP75,neutral,microsoft
2506,126588750628257792,"SeNews : Ballmer: 70% Of The Time, Google & Bing Are The Same, So Try Bing! #Microsoft #Bing : http://t.co/6RmJ9Bgn",neutral,microsoft
2507,126588693577338881,SeNews : Microsoft extends revenue guarantees to Yahoo #Yahoo #Microsoft : http://t.co/bR3MHHVg,neutral,microsoft
2508,126588643782574080,SeNews : Ballmer on not buying Yahoo: 'Sometimes you're lucky' #Microsoft #Yahoo : http://t.co/E0kvSTj4,neutral,microsoft
2509,126588145549574144,"RT @InternetBH: #Microsoft shows 'touch screen' for any surface

http://t.co/rT9g3pUH",neutral,microsoft
2510,126586306464727041,Find & give information about software bugs & help improve #Microsoft products. Apply to become a #Beta Tester http://t.co/OSWEfixz #ITPro,neutral,microsoft
2511,126585952394166272,#Teamfollowback -Microsoft expands Windows Phone Marketplace to India #microsoft #windowsphone #india,neutral,microsoft
2512,126585097297199104,Check this video out -- Sesame Street and Nat Geo TV coming to Kinect http://t.co/iw7kjQ81 #xbox #kinect #microsoft,neutral,microsoft
2513,126584640453611521,Cerulean is the most advanced ERP cloud for hosted dynamics #microsoft #dynamics - http://t.co/4J53yJwd,neutral,microsoft
2514,126583805229285376,RT @Pocketlint: Ballmer on Nokia: Really looking forward to bunch of new devices next week http://t.co/xjUwssZs #wp7 #nokia #Microsoft,neutral,microsoft
2515,126582210420674560,#Microsoft announces two new Xbox 360 holiday bundles http://t.co/GgLwTSlT,neutral,microsoft
2516,126582173787619328,"Omni Touch Screen System: going beyond the ""touch screens"" http://t.co/aROkfnOS  #Featured #Tech&amp;Gadgets #Microsoft #Omnitouch",neutral,microsoft
2517,126581659612094464,#Teamfollowback #Microsoft investigating Windows Phone Mango Zune freezing problems,neutral,microsoft
2518,126581308158779392,Check this video out -- OmniTouch - Demo Video #Microsoft demonstrates touch screen for any surface http://t.co/NL9E08Q7,neutral,microsoft
2519,126581270435201024,OmniTouch from #Microsoft makes every surface a #Touchscreen | #gadgets http://t.co/sSUrPnve,neutral,microsoft
2520,126580539636449281,"we are authorized test center PJ, Selangor, for IT #exams (#Cisco #CCNA, #Microsoft #MCSE, Red Hat #RHCE, etc.) http://t.co/16LPfctH",neutral,microsoft
2521,126580273965047810,ToWhat technological extensivity #Microsoft willProvide the #CloudComputing ? Thanks #MS for Bein aPart ofMy generation http://t.co/bsnbAhBp,neutral,microsoft
2522,126580014819983360,#Microsoft anuncia SQL Server ODBC Driver para Linux! http://t.co/kDbNjYyB  #MS #Linux #Opensource #SQL #Softwarelibre,neutral,microsoft
2523,126579602524082176,#Teamfollowback Microsoft Q1 2012 earnings results due on Thursday #microsoft,neutral,microsoft
2524,126579169646751744,Congratulations to Softline Pastel (@SageGroupZA) for winning #ISV of the Year at #Microsoft #partnersummit,neutral,microsoft
2525,126579166589108224,Vincent Mugambi #Microsoft takes us through #WP app,neutral,microsoft
2526,126577845421096960,#Microsoft #Cloud Infosys kicks off its cloud drive with Microsoft partnership: Infosys has accelerated its... http://t.co/utU4mwjK #TCN,neutral,microsoft
2527,126577204078456832,#Microsoft #Wireless #Keyboard 3000 Review http://t.co/C4GOy04V #wirelesskeyboardandmouse #mousecombos,neutral,microsoft
2528,126577114005782528,#Free Genuine Copy #Microsoft #Windows 8 Pre-Beta #OS: I dont know how long its been out http://t.co/EY8GOIrk,neutral,microsoft
2529,126577085081849856,http://t.co/VgMYdlDS found article on  http://t.co/UAWHbOLz  Fake #Microsoft scammers lure users into #granting remote access to PCs,neutral,microsoft
2530,126576350067818497,"Omni Touch Screen System: going beyond the ""touch screens"" http://t.co/SH2fCwuS  #Featured #Tech&amp;Gadgets #Microsoft #Omnitouch",neutral,microsoft
2531,126576121784442880,Pinball FX2 offers free 'Paranormal' table starting next Wednesday http://t.co/vYXqUbJg #microsoft #pinball_fx_2,neutral,microsoft
2532,126573645421228032,"RT @NeowinFeed: Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/Ja9sEesh #neowin",neutral,microsoft
2533,126573186774089728,"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/Ja9sEesh #neowin",neutral,microsoft
2534,126572384126894080,we strongly recommend students that are following us to sign up for the #imaginecup 2012 contest! http://t.co/ytn5OHym #microsoft,neutral,microsoft
2535,126572306230288385,#Microsoft's Steve Ballmer attacks #Android phones - #Telegraph http://t.co/EvkkeA8l via @Telegraph,neutral,microsoft
2536,126572275016286208,"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/gOQgJvvb #microsoft",neutral,microsoft
2537,126570339105914881,RT @FierceCIO: What happens to #Skype now that it is officially #Microsoft's? http://t.co/9FzSH0RY $MSFT,neutral,microsoft
2538,126569564963217408,Any #Microsoft trainers in Oxfordshire who offer free training to local charities? Unfortunately out of my catchment area @Makethatlink,neutral,microsoft
2539,126569115082166273,If you missed it : #Microsoft working on PocketTouch device input through clothing http://t.co/eqz4HkNk,neutral,microsoft
2540,126568785921572864,Windows Phone Tango and Apollo to have new screen resolutions? http://t.co/KJwugoM3 #WP7 #Microsoft,neutral,microsoft
2541,126568308584628224,"wasn't impressed with the #iPhone4S and now not impressed with the #GalaxyNexus, so let's see what #Nokia - #Microsoft have to offer...",neutral,microsoft
2542,126568122261061632,RT @rinconindia: #OpenText #Alchemy Client programs are now compatible with #Microsoft #Office #2007.,neutral,microsoft
2543,126567546165014528,"#Microsoft CEO Steve Ballmer on Not Buying #Yahoo : Sometimes, Youre Lucky http://t.co/WMCXWysh",neutral,microsoft
2544,126566918911041536,#Microsoft excludes tablets from its holiday advertising push http://t.co/kPslZjFC,neutral,microsoft
2545,126566540010192896,"The debate is, am I allowed to use my BB pen at #Microsoft?",neutral,microsoft
2546,126566417276469248,been using #microsoft @office for years? well here are some tips to be more efficient that even you might not know! http://t.co/HnXvwypp,neutral,microsoft
2547,126566305716387840,#Microsoft #LifeCam NX-3000 #Webcam (Gray) Review http://t.co/zJMHBPH7 #nx3000 #laptopwebcam #notebooks #laptop,neutral,microsoft
2548,126565140702298112,The Scribble SharePoint Blog: SharePoint 2013 Workflows. Maybe Microsoft can buy Nintex? #Microsoft #SharePoint #SP210 #Workflow #Nintex,neutral,microsoft
